91,Psychotherapie / Psychologisch consulent
73,Waterdoorlaatbare verhardingen
91,Referentieverpleegkundige in de wondzorg
102,Arbeidswelzijn Bien-être au travail Eerste hulp bij ongevallen (EHBO) voor bedrijven Opvolgmodule
71,SIEMENS: Masterdrive
3,mentoropleiding (bedienden bouwsector)
71,A13 Verantwoordelijke verpakkingsmachine
31,Permanente vorming Psychosociale rehabilitatie
31,Mindfullnesstrainer voor kinderen (leeftijd 4-12 jaar)
72,Kwaliteitsopleiding voor de kruidenafdeling
61,Doorhalen (Automatisch)
92,Bachelor na bachelor (BANABA) + Navorming + Postgraduaat 'Geriatrie'
71,Energiedeskundige type A
71,Electrical Engineering
91,Certificat de spécialisation d'assistent technique en ophtalmomogie
72,Kwaliteitszorg Sécurité alimentaire et qualité Achat et réception de matières premières 
71,Wartmetechnikeen
102,Aanvullende vorming preventieadviseur niveau II
23,Lessen Nederlands voor medisch, paramedisch en administratief personeel in de Brusselse ziekenhuizen (Kliniek Sint-Jan) - voorjaar 2016
31,Les 4 saisons de la santé mentale et psychiatrie - posture professionnelle et fonctions soignantes en psychiatrie
81,Staltechnieken voor rundvee
73,Grijswerk/lijmspuiter basis
61,Service Now
71,ULTRASONIC LEVEL 2 LIMITED
72,Intro Project Quality Enigneer (Bedrijfsinterne opleiding bij VCST Industrial Products)
91,Soins intensifs et soins d'urgences - SISU
23,Duits basis
71,Gespecialiseerd ondernemer voor het auto- en motorbedrijf
91,Certificat interuniversitaire en psycho-oncologie
81,Werken met de bulldozer 1 volledige dag
71,Functionering afdeling energie en fluida summer programma
41,Opleiding IS / IT HR coördinator
41,Customs update LS - TO, LS Inbound / outbound
41,De euro
72,KITTINGPROCES
71,Graissage - Lubrification
71,FANUC - Elektrisch
41,Logistiek Logistique Douaneformaliteiten
3,Samenwerken over de culturen heen 2 volledige dagen
71,Usinage CN tournage : environnement
41,Vorming op maat van de Colruytgroep 
91,Referentieverpleegkundige prostaat 
70,MONTEREN BULTANK OP CHASSIS
70,MTM-1
23,Lessen Nederlands voor verpleegkundigen en paramedische personeel in de Brusselse ziekenhuizen (Brussels Heart Center)
101,Begrafenisondernemer
53,Nuclear Engineering
23,LANGUES - Néerlandais
104,Nascholing vakbekwaamheid
71,CND Radiologie
71,HOOGSPANNING 2 - TRANSFORMATOREN GEVORDERDE-HS KABELS
52,ECODRIVE SUR SIMULATEUR ET SUR LA VOIE PUBLIQUE
70,Matériaux et collage
31,Certificat universitaire en clinique psychothérapeutique d'orientation systématique
41,Gestion de projet
101,Basismodule voor poetspersoneel, Antwerpen
71,Transmissions
41,QUALITE - Sensibilation à la gestion de la qualité
81,INDUSTRIËLE HYDRAULICA(16/0173)
41,Manager la fonction maintenance
72,Voedingsspecifiek Specifique alimentaire Découverte du métier d'opérateur de production dans le secteur brassicole
52,Formation d’Eco-conseiller
71,Carrosserietechnicus
52,Environmental Technology and Engineering (EM)
41,Teamleader in de logistiek
71,Outilleur-Ajusteur - Fraisage CNC 3 axes
41,Vorming voor de grensarbeider - Deel 2
71,Borstelschuurmachine instellen/bedienen
72,Kleeftechniek SCA (in praktijk)
51,Biowetenschappen
91,Bij - en nascholing Sportvoedingsadvies op maat geven - sportdiëtetiek
52,Milieuwetenschap
92,Bachelor na Bachelor : Autismespectrumstoornissen: een orthopedagogische perspectief
71,Robotique : programmantion
41,OPLEIDING INKOOPSTRATEGIE EN MANAGEMENT
71,Fietshersteller
92,Beroepsopleiding Maatschappelijk Werk 2016-2017 (modulair systeem)
41,Middenkader
3,The exploration for emerging leaders
3,Peterschapsopleiding 1d
101,Bij- en nascholing hoe kan voeding topprestaties beïnvloeden?
91,Bachelor in de verpleegkunde (Brugopleiding van HBOB5 verpleegkunde naar bachelor in de verpleegkunde)
91,Tandartsassistenten, traject werkende student ( 4modules)
91,Bachelier de spécialisation en gérontologie psycho-éducative
71,Bio-ingenieurswetenschappen: biosysteemtechniek
84,Dieren in de zorg- en welzijnssector Module 1 + Module 2
41,Management, zorg en beleid in de gerontologie
31,Lean Introductie Value Stream Mapping en Lean Lay Out
71,Maritieme opleiding motoren
70,Chariot élévateur
54,Statistics
23,module 675 taal vervolmaking Nederlands
41,SAP admin-HR
23,Espagnol débutant
81,Onderhoud en afstellen van maaidorsers 3 volledige dagen
92,Bachelor in het sociaal werk, SWITCH traject (= deeltijds traject)
31,Formation continue en santé mentale et psychiatrie : Module de formation 3 - Geriatrie- (32h)
81,Snoeien van heesters
91,Postgraduaat oncologie
61,Initiation à l'informatique
71,VERVOLMAKING PICKER
91,Ontspanningskinesi- en relaxtherapie: module 3
3,Vorming voor leidinggevenden
91,Permanente vorming Radioprotectie, radiotherapie en nucleaire geneeskunde
32,Bibliotheekwezen en documentaire informatiekunde
72,Kwaliteitszorg Sécurité alimentaire et qualité Améliorer et simplifier son système HACCP
91,Postgraduaat Peri-operatieve zorg
42,Diplôme international de droit fiscal européen
102,SENSIBILISERING NUCLEAIRE VEILIGHEID
21,Toegepaste audiovisuele communicatie
61,Freelance onder windows
72,Traçage
41,PROJECT MANAGEMENT MASTERCLASS REEKS 3
53,Astronomy and Astrophysics
81,Teeltmedewerker in de glasgroenteelt (paprika-, tomaat-, komkommer- en slateelt) 1d
31,Certificat d'université en traitements cognitivo-comportementaux de l'insomnie
81,Gewasbeoordelingen 1 volledige dag
71,Lastechnieken
21,Hersteller van tokkelinstrumenten
101,Maatwerk herenpatronen
102,Certificat en radioprotection conformément à l'AR du 20/07/2011 art. 53?2. Agréation de la formation par l'agence fédérale de contrôle nucléaire
70,Metrologie des Etats de surface
61,Webmaster
71,LASOPLEIDING
71,FANUC : base
72,Technologie de la boucherie
54,Wiskunde - doorstroom
91,Inwerkingstraject polyvalent verzorgende te Antwerpen
92,Schakelprogramma naar de master sociaal werk voor de professionele bachelors sociaal werk, orthopedagogie, gezinswetenschappen en verpleegkunde; afstudeerrichting sociale verpleegkunde
91,Brugtraject bachelor in de verpleegkunde basistraject (1ste jaar), Brugtraject bachelor in de verpleegkunde : keuzetraject geriatrische verpleegkunde,keuzetraject psychiatrische verpleegkunde, keuzetraject sociale verpleegkunde en keuzetraject ziekenhuis
91,Modules de formation continuées pour les infirmières exerçant en MR-MRS, dans les structures de soins à domicile et dans les services de gériatrie
92,Postgraduaat Equicoaching Level 1
91,Omgaan met palliatieve situaties, Hasselt
71,Beroepsopleiding Snijwerk
92,Beroepsopleiding CAW Maatschapelijk Werk 2017-2018
92,BASE ETA (entreprise de travail adapté)
23,Perfectionnement en langue anglais
102,formation professionnelle patronage
91,Développement et perfectionnement en soins infirmiers prépiopératoire
91,Permanente vorming pediatrie en neonatologie module 2
102,+ OpleidingSverstrekker : HOGERE OPLEIDING BRANDPREVENTIE- A FIRST
72,Laders uitgaande goederen (120u)
41,Opleiding TO - TM coördinatoren.
53,Physique et technologie du vide
91,Postgraduaat manuele therapie
51,Postgraduaat Forensisch onderzoek
52,Aanvullende vorming voor milieucoördinatoren – niv. A via overgangsniveau
41,Leidinggeven voor eerstelijnsverantwoordelijken Van Hool nv
72,INPAKKER
72,Aannemer parket, laminaat en houten vloeren
101,Ceremoniemeester
91,permanente vorming coordinator klinische studies
91,Nutritie  Nutrition Le rôle des aliments santé et compléments alimentaires dans la lutte contre l'obésité et le diabète sucré
102,B01 - brandweerman deel 2 - hulpverlening
104,Formation de formateurs et de formatrices
91,Medische pedicure en podotherapie voor verpleegkundigen en paramedici
91,Pediatrie en neonatologie
71,Régulation industrielle : perfectionnement
31,Pensioen in zicht
42,Algemene vorming Themavorming ‘pioniers in de bres voor sociale rechten’
71,LIJNOPERATOR 4 - 234u
72,Hout(skelet)bouwelementen plaatsen
71,Techniek en onderhoud Technique et maintenance 5S
61,Dbase III + basis met assistmenu
41,Manager l'action et la Relation Commerciales dans l'entreprise (MARC)
101,Basismodule onderhoud van private woningen
81,Hovenier onderhoud parken en tuinen
71,Werken met warmtekrachtkoppeling- en biomassacentrales 2 halve dagen 
91,Infirmier clinicien spécialisé en stomathérapie et soins de plaies : Module : Recherche et gestion
103,Portier receptionist
102,B01 - brandweerman deel 1- brandbestrijding / individuele bescherming
71,Electricité réparation
92,Postgraduaat omgaan met kinderen en jongeren met een psychische problematiek
71,Onderhoudsmechanieker van de ploeg
61,Dessin assisté par ordinateur
91,Opleiding Neurologische zorg
31,Jaaropleiding : de wolf en de zeven geitjes. Systeemtherapeutisch werken met het hechtingsperspectief
70,TECHNIQUE - Agent des méthodes
41,LEIDINGGEVEN VOOR EERSTELIJNSVERANTWOORDELIJKEN
72,Contrôler les exportations (control export)
81,Teeltmedewerker in de glasgroenteteelt : keuze uit paprika-, tomaat-, komkommer-, slateelt 1 voll dag
41,Lean Introductie Lean Bootcamp
102,Postgraduaat adviseur gevaarlijke stoffen
71,KETELLASSEN
71,FANUC - Onderhoud - Elektrisch
72,Medewerker warm glas in de glassector
32,EPB opleiding voor nieuwe verslaggevers
92,Bachelor in het sociaal werk
104,Opleiding modules Behavior Based Safety interne transportmiddelen
91,Postgraduaat vroegdetectie en vroegbegeleiding
91,Bij- en nascholing referentieverpleegkundige diabetes
51,Toegepaste biologische wetenschappen: industriële biowetenschappen
31,Postgraduaat psychotherapie jeugd en context
41,Communication Non Violente (CNV)
53,Formation Chimie: nouveaux enjeux et défis sociaux 325/2017
91,Bij- en nascholing Stoma-, fistel- en incontinentiezorg
71,PROCESOPLEIDING CENTRALE
23,Portugees richtgraad 4
70,Openbare werken
72,Design For Manufucturing
71,Techniek en onderhoud Technique et maintenance Onderhoud en herstellen
71,FANUC - Robot pr Aufbau
72,Slager-groothandelaar
41,SP 2 Senior Sales Representative Program
21,Game artist
71,FOTOLASSEN EN MONTEREN ACHTERKOPPEN BULKWAGENS
72,Ingenieurswetenschappen: architectuur
41,Gestion informatique de la prise de commande
71,Energy (EIT-KIC)
41,la communication interpersonnelle en entreprise et en contexte syndical
91,Bachelor in de Verpleegkunde via Hogeschoolbrug A2\A1
31,Les nouvelles réalités culturelles, sociales et économiques dans le monde du travail – Niveau 2 
81,Cursus pluimveeslachthuizen
41,Logistiek Logistique Magazijnier
72,Technicus in fermentatieprocessen - Bieren
102,VCA leidinggevenden 2d
72,Conducteur de machine d'impression digitale textile
70,Rectification cylindrique
61,Introduction au framework.NET partie 2 - Utilisation du fra
102,Wegcode en ongevalsaangifte
91,Module 'Zorgkundigen'
71,Techniek en onderhoud Technique et maintenance Autocad
71,Techniek en onderhoud Technique et maintenance Van productiemedewerker tot onderhoudstechnicus / Maintenance pour opérateur de production
71,FREEZEN
72,Constructiestraat
41,Opleiding accountmanager
73,W12- Draaitrappen vergaren/samenstellen ipv complex trappen
102,Aanvullende vorming tot preventieadviseur van het tweede niveau
71,Technicien frigoriste: certification environnementale
71,Operator direct twijnen/cableren
91,Postgraduaat in de Oncologische zorg
41,QC ALGEMEEN NIV 3
41,Communication et management (formation complète, 4 modules)
71,Fundamentele vaardigheden inzake het herstellen van auto-onderdelen
91,Banaba in de Eerstelijnszorg
23,Frans: professionele gids/reisleider richtgraad 3
71,Spuiter lijn 1
70,Metrologie pour opérateur de production
23,Vervolmaking Engels
3,Mentoropleiding voor de bouw 'coaching op de werkvloer'
92,Specialisatie woonkwaliteit 2015
72,Meubelmaker-interieurelementen
71,Techniek en onderhoud Technique et maintenance Pneumatica voor technici
31,Hulpverlening na seksueel misbruik
41,1718 Themaweek Overleg in de picture
72,Voedingsspecifiek Specifique alimentaire Principes et conduite d'une unité de séchage en lit fluidisé
102,Module 30: ergonomie
103,Privédetective
70,ONDERHOUDSTECHNICI
72,Stikster vervolmaking
102,Brandweerman deel 2-levensreddende handelingen, geïntegreerde oefeningen
103,Beroepsduiker onderwaterwerken
92,Bachelor na bachelor : Autismespectrumstoornissen : een orthopedagogisch perspectief
11,Train-the-trainer
92,Beroepsopleiding consulenten 2017-2018 (modulair systeem)
71,ELECTRIAL MAINTENANCE PAINT
23,Assumer sa communication
102,EHBO basis
41,Leidinggevende veiligheidsdienst - bekwaamheidsattest
40,ATLAS.
104,Veilig werken met mobiele arbeidsmiddelen: aanslaan van lasten en hijsen
102,Basisvorming CPBW jaar 2
92,Postgraduaat mindfullness. Toepassingen in de gezondheidszorg en de welzijnssector (2e jaar van een tweejarige opleiding)
31,Pensioenseminarie - Einde loopbaan
41,Process and Methods in Business Intelligence
41,Analyse de la valeur - Créer de la valeur dans les produits
71,VCE PICK/PACK OUTBOUND
41,Certificat interuniversitaire en Gestion multidisciplinaire des situations d'exception
91,Persoons- en belevingsgerichte zorgverlening
91,Decubitus behandeling en preventie 
71,A3 thinking (Bedrijfsinterne opleiding bij kautex Textron Benelux)
31,Jaaropleiding: In de put van vrouw Holle. Inspiratie vanuit het experiëntiële gedachtengoed: op zoek naar verdieping in de therapeutische relatie
72,Design for Six Sigma Black Belt
71,EPLAN Electric (partie 1)
73,Schakelprogramma: master monumenten- en landschapszorg
41,Nieuwe medewerkers
71,Maintenance des systèmes automatisés Sinumeric 840D
23,Niveau II A en B
91,Vroegtijdige Zorgplanning (VZP)
101,Bij - en nascholing Food Product Design - Voedingsproductontwikkeling
102,Kapitein - PREV 2 (brandpreventie in gebouwen)
41,Processen in IM / BI
104,Code 95 nascholing vakbekwaamheid
71,Telecommunicatietechnieken
71,Volvo Architecture Training Path
92,Opleiding voor omkadering in beschutte werkplaatsen
11,Instructiegeven-basisopleiding
23,Frans/Français
70,Allen Bradley
71,Techniques appliquées aux ascensoristes
81,Aanleggen van vijvers basis 2 volledige dagen
52,Bachelor AgroBiotchnologie afstudeerrichting groenmanagement via afstandsonderwijs
71,Habilitation Equipement sûreté nucléaire
72,Magazijnoperator
71,Drone pilot klasse 1 - theorie
91,Overgangsopleidingen zorgkundigen
71,G1 - G2 - G3 et Mazout
91,Permanente vorming radioprotectie (basisprogramma) en nucleaire geneeskunde en radiotherapie (additioneel)
31,Toegepaste economische wetenschappen: bedrijfskunde
52,Global Wind Emergency Safety Program
91,Radioprotectie diagnostische gebruik van X-stralen
71,Technology for Integrated Water Management
81,Reinigen en ontsmetten van stallen en installaties bij pluimvee
91,Gezondheidstherapeut
91,Posthogeschoolvorming Menopauzeconsulent
11,Erkende opleiding voor (stage)mentoren
71,TQM MAINTENANCE
90,Le bien-être dans son cadre de travail - motivation
41,6 Sigma Green Belt
92,Omgaan met dementie in de zorg 
91,Médecine de catastrophe, organisation des secours dans l'urgence collective
71,FANUC BASIS
72,Medewerker bakkerij
103,Inspecteur du magasin - attestation de compétence générale agent de gardiennage
82,spelregels en aansprakelijkheid in de bosexploitatie
41,Prise de note – Projet syndical – Pensions – Inégalités sociales
71,Technologie ultrasons
71,Électricité industrielle (remise à niveau)
42,Maatschappijoriëntatie: Rechten en plichten
71,PROGRAMMERING MULTUS
71,Siemens S PLC deel 1+2
92,Sociaal werk
11,Etre animateur en centres de jeunes - formation à l'animation
23,Lessen Nederlands voor verpleegkundigen en paramedisch personeel in de Brusselse ziekenhuizen (Kliniek Sint Jan)
41,PMI-PBA® : Business Analysis, value and Requirement Management
73,Dakdekker leien en pannen
70,Rectification plane
91,Modulaire opleiding Medische Oefen Therapie
102,Preventie arbeidsongevallen en veilig omgaan met machines Keuze uit : tuinaanleg, tuinbouw, landbouw-loonwerk (e-learning) 1 voledige dag
91,Bachelor in de Verpleegkunde - afstandsonderwijs (programma 180 STP)
71,Machines nieuwe ontwikkelingen 
42,Cycle de législation sociale
72,Retoucheur van kleding
81,Hydraulique de base
72,Ijsbereider
72,Beroepsopleiding Strijkwerk
102,Arbeidswelzijn Bien-être au travail Brand
91,Neuromeningeale Therapie
71,Lubrification des machines et équipements
71,Lasertechniek Precitec
22,ANALOGE EN DIGITALE TACHOGRAFEN
52,Accompagnateur-trice en Millieux Scolaires
72,Formation professionelle concernant l'industrie sucrière
73,W20- Binnenschrijnwerk, plaatsen
81,Attest vervoer levend vee - rund
91,Bij- en nascholing Ziekenhuisfarmacie
41,Problem Invoice handling
83,Hoefverzorging 1d
102,Securite et bien-être au travail
42,Postgraduaat venootschapsrecht
91,Schakelprogramma tot master in het management en beleid van gezondheidszorg
72,WORKSHOP KVP - 48 u
41,Postgraduaat bedrijfsmanagement
71,Lassen basistechnieken 4d
71,BMBE-Lasser
92,professionele Bachelor in het Sociale werk
72,Voedingsspecifiek Specifique alimentaire Praktische kijk op achtergronden van de  broodbakkerij
72,Voedingsspecifiek Specifique alimentaire Maîtrise de la texture des pâtes levées et ménagères
91,Spécialisation en imagerie médicale et radiothérapie
72,Voedingsspecifiek Specifique alimentaire Boulangerie-pâtisserie: Fantaisie au chocolat
103,Postgraduaat International Forensic Science and Policing
72,Voedingsspecifiek  Specifique alimentaire Basisopleiding Nutritie
41,Management
72,Kwaliteitszorg Sécurité alimentaire et qualité Salles propres et microbiologie
21,media en entertainment business
91,Bachelor in de verpleegkunde, werk traject (Switch)
103,Vorming voor bewakingssector - deel 2
104,Nascholing vakbekwaamheid beroepschauffeurs 3
41,Intégrer la dimension relationnelle dans la gestion de proj
61,MS-Excel (apple)
81,Veilig omgaan met bestrijdingsmiddelen en meststoffen 1 volledige dag
71,TECHNIQUE - METHODOLOGIE - Etablissement de devis
41,Weiterbildung Mittleres Management Pflege/Weiterbildung zur Wohnbereichsleitung, verantwortliche Pflegekraft
91,Manuele Therapie van de fasciae: module: hoofd en nek
91,PG Peri-operatieve anesthesie - OK anesthesieverpleegkundigen
71,Conduite d'engins sur site
41,Postgraduaat financieel management 
91,Hondengedragsdeskundige
71,Siemens S7 PLC opfrissing
71,Lecture de plans - dessin technique
102,Conseiller en prevention niveau 3
22,Conservation of Monuments and Sites
92,Puzzle Formation professionnelle destinée aux travailleurs sociaux
101,Grootkeukenmedewerker
23,Engels - Opstap TKO
52,Environmental Sanitation
73,Coffreur et maçon
23,Duits: professionele gids/reisleider richtgraad 3
91,Certificat d'université en Therapie manuelle
70,OTJ MUTATIE (KWALITEITSINSPECTOR)
71,Electricité  
23,Allemand de base
71,Programmation ISO CN Fanuc Oi-MC/MD
81,Werken met de bulldozer 1d
71,HVAC M6 : instrumentation
72,Voedingsspecifiek Specifique alimentaire Nouvelles valorisations pour le fromage
23,Anglais technique
61,Basisopleiding bediening en programmering Kuka Robot
71,On-the-job training Switch Panels Fitter, Cegelec 17/0416
71,Siemens S7 : exploitation N2
80,Beheerder van kampeerterreinen
71,Automechaniek
72,Corpuspers instellen/bedienen
81,Hydraulique pour maintenance
41,STOCKEREN GROOT GERIEF
23,Japans voor beginners
31,Jaaropleiding : In de put van Vrouw Holle. Inspiratie vanuit het experiëntiële gedachtegoed : op zoek naar verdieping in de therapeutische relatie
92,Hulpverlenen aan kinderen en jongeren, ouders en hun netwerken (GOOB 24)
73,Pool Box 1 (120 u)
71,Robotique : progrommation et maintenance
71,BASIS ELEKTRICITEIT EN SCHAKELTECHNIEKEN
73,Aannemer sloopwerken
52,Tropical Natural Resources Management
91,Permanente vorming pneumologie
41,Excellence opérationnelle
81,Aanleggen van houten terrassen 1 voll d
102,Basiscursus Ergonomie voor (ergo)therapeuten
72,ENERPAC LEVEL 1 EN 2 BRAM SNELS EN KOEN WIJNANTS
91,Permanente vorming in de neurologische zorg 
92,La réduction du temps de travail généralisée. Vecteur d’égalité? 
73,Postgraduaat bouwmanagement
21,Auteur van kinderboeken
41,LEIDINGGEVEN EN COMMUNICATIE - BASIS
91,Dyspraxie, dysgraphie et troubles visou-spatiaux
70,Medewerker Montage - Alural Belgium
41,Boekhouder
61,BUREAUTIQUE - SUITE OFFICE
91,Navorming kort traject expert nefrologische diëtiek
91,Kinésithérapie périnatale
102,Secourisme industriel et d'entreprise
41,Business Engineering
91,Ergotherapeuten aan het bed : comfortzorg en fixatie
1,Leuven:basisvorming  1
72,Voedingsspecifiek Specifique alimentaire Theoretische en praktische benadering van tarwe- en bloemkwaliteit 
81,Vormsnoei
23,Taallessen Frans
81,Ziekten, plagen en bestrijdingsmiddelen in de teelt van appelen en peren 1d
71,CNC-bovenfreesmachine
41,PMP® : Project Management Fundamentals: The PMI® Framework
41,A17 Kwaliteitscontroleur
91,Orthomoleculaire Gezondheidszorg-Postgraduaat Hogeschool West Vlaanderen, tweejarige opleiding
42,Sociaal recht
100,Omgaan met klanten
91,Geneesmiddelenontwikkeling
3,Opleiding Coaching
71,Basistechnieken elektriciteit 2 voll. Dagen
3,Négociation de haut niveau pour vendeurs achteteurs
70,Nieten
81,Erkend gebruiker van sproeistoffen 20 d
92,Certificat interuniversitaire en intervention auprès des personnes en situation de Double Diagnostic déficience intellectuelle et problèmes de santé mentale
102,Basismodule stralingsprotectie
92,Armoede en participatie
98,Spécialisation interdisciplinaire en gériatrie et psychogériatrie
72,Dubbelstuk tapijtweven-fluweelweven/Tissage double-pièce tapis-velours
72,Meubelstofferen - basis
53,Verlog klimaatsinstellingen 1 volledige dag
102,Sensibilisation à la culture se sûreté, radioprotection et environnement (culture sûreté)
91,Centrale basiscursus palliatieve zorg najaar 2014 Oostende
104,Nascholing OCF-046/MPM-023 Transport van gevaarlijke goederen onder vrijstelling
91,Basisopleiding dringende geneeskunde opleiding
104,TCVT W4-01 Machinist mobiele kraan
41,Secretariaatsopleiding
72,Chargeur-régleur de colonne pour le lavage de la laine
72,OPLEIDING OP WERKPOST MET BETREKKING TOT SPUITFABRIEK
3,Samenwerken over de culturen heen
73,Trappen vergaren/monteren
71,Programmation CNC perfectionnement
91,Mesures transtoires Salle d'opération (2014 - 2016) - Session de janvier
71,Chemical Engineering (Engineering Rheology) (EM)
71,Fanuc advanced
41,LEIDINGGEVEND PERSONEEL TYPE A
101,Aspirant-sommelier
70,Programma onderhoudsarbeiders
41,Personeelsbeleid in al zijn facetten
72,Hout kleuren op sterkte
41,Uitbater natuurvoedingswinkel
42,Bemiddelen in familiezaken-specialisatie
91,Les soins palliatifs
41,Opleiding eerstelijnsverantwoordelijke
41,NIEUWKOMERS
71,opleiding uitvoering personeel gespecialiseerd in de conceptie van alarmsystemen en -centrales
91,Nutritie  Nutrition Mise en oeuvre d'une stratégie de développement et de lancement de nouveaux produits alimentaires de qualité différenciée à connotation santé
41,Quality systems manager
72,Bevoorrading (magazijn)
72,Voedingsspecifiek Specifique alimentaire Brood - en banketbakker
91,Basisopleiding desinfectie en sterilisatietechnieken
71,VCE Pcik/Pack (120u)
71,Werken met warmtekrachtkoppeling- en biomassacentrales 2*0,5d
71,Siemens S7: FST S7 SYS3 + PRAC3
91,permanente vorming ' kinderen op intensieve zorgen en spoedgevallenzorg'
71,CND visuel
31,Integratie rouw- en verliesbegeleiding
71,Utilisation des outils ERP perfectionnement
72,Kwaliteitszorg Sécurité alimentaire et qualité Traçabilité, Rappel des produits et Notification obligatoire
92,Postgraduaat autisme en (rand)normale begaafdheid, een bijzondere aanpak
21,Voorbereidingsprogramma: beeldende kunsten (GO)
92,VOSEB-Light
92,Beroepsopleiding gezinshelper - dienstverlenging aan personen
41,Accounting and Rapportering
71,Techniek en onderhoud Technique et maintenance Meettechnieken
73,Plaatser van Kokers en Kanalen
71,Techniek en onderhoud Technique et maintenance Analytisch storingzoeken
41,H04 Le côntrole de qualité
81,Varkenshouderij
91,Zorg voor diabetesvoeten
91,Postgraduaat Oncologische Zorg
102,Veiligheids transportopleiding
41,Postgraduaat Kennismanagement 3,0
71,Plaatbewerker
98,Formation interdisciplinaire en gériatrie et psychogériatrie - 150h
23,DUITS - 66 u
41,PBM3 People and Business Management Learning Program
23,Accueillir et conseiller les clients en Néerlandais - Module 3
91,Bachelier Sage-femme
3,peter/meterschap
91,postgraduaat verpleegkundige met bijzondere deskundigheid in de wondzorg
71,Algemeen onderhoudselektricien
91,Bachelor in de intensieve zorgen en de spoedgevallen
71,PLS-S5
23,H.E.L.P. mijn collega begrijpt mij niet! Omgaan met anderstaligen 2u
73,SCHUURMACHINE FARROS BLATTER BODEMS
41,Verkoop opleiding voor Sales Engineers
91,Nutritie  Nutrition Les compléments alimentaires: aspects nutritionnels, physiologiques et réglementaires
92,Bachelor na bachelor in de geriatrie + navorming + postgraduaat geriatrie
71,HVAC perfectionnement
41,MANAGEMENT - Leadership (Développement, ...)
41,QUALITE - Application de la norme ISO9001:2008
71,KUKA : robot VKRC2 programmation/reprise
72,Subsector Subsectorielles BEMEFA
73,Standenontwerper-bouwer
31,Maatschappijoriëntatie: Samenleven
71,Industriële wetenschappen: elektrotechniek
61,Schakelprogramma: master toegepaste informatica
92,Maatschappelijk werk indicatiestellers
102,Formation de personnel d'exécution des entreprises de gardiennage et des services internes de gardiennage, chargé de l'exercice d'activités d'inspecteur de magasin
91,Navorming verpleegkundige gespecialiseerd in de oncologie - overgangsmaatregel
72,Bereiden van ambachtelijke zuivelproducten 3 volledige dagen
61,CCNA
41,Batch Picking Kits in voice (32u)
41,Expression verbale et argumentation - Revenus et fiscalité
104,OPL. POOLMEDEWERKWERS
22,Vergelijkende cultuurwetenschap
71,G1.1 hernieuwing CERGA professioneel gasinstallateur
70,Opleiding Productie-verantwoordelijke
70,Metrologie
72,Industrieel vleesbereider
91,Banaba Autismespectrumstoornissen: een orthopedagogisch perspectief
81,Zelfstandig hondeninstructeur
41,Postgraduaat accounting & controlling
41,BC Internal competence Development and knowlegde sharing
72,Voedingsspecifiek Specifique alimentaire Formulation, fabrication et stabilisation des sauces
41,Opleiding stockeren R en BB (80u)
41,Ondernemer/Zaakvoerder
3,Time Management for Workleaders.
71,Lecture de plans et schémas mécaniques
42,Project Verticalisering: Arbeidsrecht voor bedienden (P)
91,Module zorgkundige, Kortrijk
72,Mout-en bouwproces
41,Themavorming: ‘Europese Ondernemingsraad’
91,Introductie Palliatieve Zorg
28,Taal- en regiostudies: sinologie
71,Photonics Engineering
52,Auditeur interne qualité, environnement et sécurité
92,Banaba in de sociale gezondheidszorg
73,Basisvorming bouw jaar 5 (40u)
23,Lessen Nederlands voor verpleegkundigen en medisch personeel in het Magnolia Rust- en Revalidatietehuis, Leopold I-straat 314, 1090 Jette
61,Initiation à Visual Basis Applications via EXCEL
92,Werken met kinderen en jongeren vanuit een gezinsdynamisch perspectief. Waarom Doornroosje honderd jaar moet slapen
72,Voedingsspecifiek Specifique alimentaire Halal
21,Interieurstylist
73,Architectuur
102,Branpreventie - en bestrijding 0,5dag
81,Herkennen en bestrijden van ziekten en plagen in de akkerbouw
23,Tolk voor doven
71,TRAINING ELECTRICITEIT (16/0297)
102,Dirigeant Type A
52,MILIEU - rechtvaardige transitie
92,Basisopleiding in de Experiëntiële en Ontwikkelingsgerichte Kinder- en Jeugdpsychotherapie
91,Avondopleiding Bachelor in de verpleegkunde, keuzetraject ziekenhuisverpleegkunde of psychiatrische verpleegkunde
92,Lean : Black belt in zorg en welzijn
23,Portugees richtgraad 2
91,Pratiques Soignantes en sante mentale et psychiatrie de l'adulte (PSY9)
23,LEERTRAJECT NEDERLANDS TWEEDE TAAL
104,Vakbekwaamheid voor professionele bestuurders
23,Cultures and Development Studies
71,Réseaux industriels
41,Competentiemanagement Management des compétences Opstellen van functiebeschrijvingen, werkpostprofielen
102,Brandweerman deel 2-brand/gevaarlijke stoffen
71,BA4/BA5
104,Werken met de minigraafmachines beginners 3 volledige dagen
71,LABOTECHNIEKEN - 80 u
104,Rijbewijsopleiding CE + vakbekwaamheid
71,Koeltechnieken : koeltechnische handelingen
91,Basisopleiding ‘dringende geneeskundige opleiding’ 
41,Communication Niveau 3
41,QUALITE - indicateurs
0,GENERAL TRAINING
103,Attestation de recyclage agent de gardiennage
91,ACT Verdiepingsopleiding
91,Banaba in het zorgmanagement 
92,Getuigschrift klinische psychodiagnostiek voor kinderen
71,Part-66 : Module 11a, 11b - Aérodynamique des avions à tur
81,Attest vervoer levend vee - pluimvee
41,Navorming evidence based management
92,Referentiepersoon cultuursensitieve zorg
81,IKKB  2 voll d
